"Kinase.Gene","aveSubstrateLog2FC","mS","Enrichment","m","z.score","p.value","p.adjust","status","Substrate.Gene","Substrate.Mod","Source","log2FC"
"298","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CD3EAP","S285","PhosphoSitePlus",0.369050000000002
"299","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CHEK1","S286","PhosphoSitePlus",-0.636268666666667
"300","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GIGYF2","S30","PhosphoSitePlus",0.348390000000001
"301","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PTPN2","S304","PhosphoSitePlus",0.318200000000005
"302","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RAD9A","S328","PhosphoSitePlus",0.0130333333333393
"303","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDCA5","S33","PhosphoSitePlus",0.234620000000004
"304","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","HMGA1","S36","PhosphoSitePlus",0.0619713333333323
"305","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SIRT2","S368","PhosphoSitePlus",-0.306762666666667
"306","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","FOXK2","S373","PhosphoSitePlus",0.0412199999999956
"307","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","OGFR","S378","PhosphoSitePlus",0.116604999999994
"308","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","STMN1","S38","PhosphoSitePlus",1.16495
"309","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNA","S390","PhosphoSitePlus",0.00515416666666414
"310","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNA","S392","PhosphoSitePlus",0.0588383333333334
"311","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ZC3HC1","S395","PhosphoSitePlus",0.00190333333333283
"312","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CEP55","S425","PhosphoSitePlus",0.045566666666665
"313","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","KIF22","S427","PhosphoSitePlus",0.12630833333333
"314","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CEP55","S428","PhosphoSitePlus",0.045566666666665
"315","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","FOXK2","S428","PhosphoSitePlus",0.19915333333333
"316","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RPS6KB1","S447","PhosphoSitePlus",0.314700000000005
"317","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","UBAP2L","S454","PhosphoSitePlus",-0.0437010833333331
"318","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","HMGCS1","S495","PhosphoSitePlus",-0.00328333333333314
"319","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SCML2","S511","PhosphoSitePlus",0.143883333333336
"320","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PML","S518","PhosphoSitePlus",0.0560316666666658
"321","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ANAPC1","S547","PhosphoSitePlus",0.0569833333333335
"322","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","USP16","S552","PhosphoSitePlus",-0.0601599999999997
"323","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","AHNAK","S5763","PhosphoSitePlus",0.378116666666668
"324","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CANX","S583","PhosphoSitePlus",-0.274854733333333
"325","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TCOF1","S583","PhosphoSitePlus",0.224887500000002
"326","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SCML2","S590","PhosphoSitePlus",0.0761166666666644
"327","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","DNM1L","S616","PhosphoSitePlus",0.339666666666665
"328","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SUPT5H","S666","PhosphoSitePlus",0.173485333333338
"329","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","UIMC1","S677","PhosphoSitePlus",0.15563333333333
"330","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ANAPC1","S688","PhosphoSitePlus",0.0438333333333294
"331","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NPM1","S70","PhosphoSitePlus",0.241311111111108
"332","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","TPX2","S738","PhosphoSitePlus",0.423593333333331
"333","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","EFHD2","S74","PhosphoSitePlus",0.30627783333333
"334","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LIG1","S76","PhosphoSitePlus",0.296337283333332
"335","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NAGK","S76","PhosphoSitePlus",0.0200346666666708
"336","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","DNM2","S764","PhosphoSitePlus",-0.123983333333333
"337","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ANAPC4","S779","PhosphoSitePlus",0.102216666666671
"338","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","U2AF2","S79","PhosphoSitePlus",0.372806666666664
"339","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S807","PhosphoSitePlus",0.343448333333333
"340","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","S811","PhosphoSitePlus",0.178325
"341","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GAPVD1","S950","PhosphoSitePlus",0.0051633333333352
"342","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NCL","T121","PhosphoSitePlus",0.621104333333331
"343","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SRRM2","T1413","PhosphoSitePlus",-0.0660713333333352
"344","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","CDK7","T170","PhosphoSitePlus",-0.0279733333333303
"345","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","HIST1H1E","T18","PhosphoSitePlus",0.0010746666666602
"346","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","LMNA","T19","PhosphoSitePlus",0.189633333333329
"347","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NPM1","T199","PhosphoSitePlus",-0.131448
"348","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NPM1","T219","PhosphoSitePlus",0.785116666666664
"349","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RPS3","T221","PhosphoSitePlus",-0.0181903333333337
"350","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NIFK","T238","PhosphoSitePlus",-0.0781206666666688
"351","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","T252","PhosphoSitePlus",0.127259999999996
"352","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SQSTM1","T269","PhosphoSitePlus",-0.0853333333333332
"353","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","GMPS","T318","PhosphoSitePlus",-0.246245333333333
"354","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PPP1CA","T320","PhosphoSitePlus",-0.135949999999999
"355","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","EZH2","T345","PhosphoSitePlus",0.0196909333333378
"356","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","RB1","T373","PhosphoSitePlus",0.0471666666666704
"357","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","AAK1","T389","PhosphoSitePlus",-0.416599999999999
"358","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","PRC1","T481","PhosphoSitePlus",0.385369999999996
"359","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","EZH2","T487","PhosphoSitePlus",-0.157999444444444
"360","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","HMGA1","T53","PhosphoSitePlus",0.214860000000004
"361","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","ANAPC1","T530","PhosphoSitePlus",0.392566666666664
"362","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","UBXN2B","T59","PhosphoSitePlus",-0.103598333333334
"363","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SAMHD1","T592","PhosphoSitePlus",-0.0772588888888886
"364","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SLBP","T62","PhosphoSitePlus",0.250689999999999
"365","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","EIF4EBP1","T70","PhosphoSitePlus",1.36129007407407
"366","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","SRRM2","T866","PhosphoSitePlus",-0.050078666666668
"367","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","KAT7","T88","PhosphoSitePlus",-0.00606666666666685
"368","CDK1",0.0982844283271858,0.0982844283271858,125.308776534784,241,4.85927497050069,5.89082042483092e-07,0.000130187131388763,"Up","NME1","T94","PhosphoSitePlus",-0.39642
"369","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","GSK3A","S21","PhosphoSitePlus",0.220173333333339
"370","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","BLVRA","S230","PhosphoSitePlus",-0.0209866666666672
"371","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","RPS6","S235","PhosphoSitePlus",2.63638888888889
"372","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","RPS6","S236","PhosphoSitePlus",2.63638888888889
"373","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","S299","PhosphoSitePlus",-0.272654933333334
"374","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","S302","PhosphoSitePlus",-0.3629108
"375","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","S304","PhosphoSitePlus",-0.173966666666667
"376","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","LCP1","S5","PhosphoSitePlus",0.780618000000001
"377","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","DNM1L","S616","PhosphoSitePlus",0.339666666666665
"378","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","S645","PhosphoSitePlus",0.216506666666671
"379","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","STAT1","S727","PhosphoSitePlus",0.152019999999997
"380","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","STAT3","S727","PhosphoSitePlus",0.22528
"381","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","GSK3B","S9","PhosphoSitePlus",0.190808333333337
"382","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","T141","PhosphoSitePlus",-0.128266666666667
"383","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","PRKCD","T218","PhosphoSitePlus",-0.478973333333334
"384","PRKCD",0.371368836111111,0.371368836111111,473.480644780413,16,4.75888461923561,9.73328331915377e-07,0.000214132233021383,"Up","RPS3","T221","PhosphoSitePlus",-0.0181903333333337
"385","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","CLTC","Y1477","PhosphoSitePlus",-0.126216666666667
"386","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","ARHGDIB","Y153","PhosphoSitePlus",0.0586033333333352
"387","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","EMD","Y167","PhosphoSitePlus",-0.0134500000000007
"388","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","BCLAF1","Y284","PhosphoSitePlus",0.104879333333331
"389","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","HNRNPK","Y380","PhosphoSitePlus",-0.405288333333333
"390","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","SHC1","Y427","PhosphoSitePlus",0.527333333333328
"391","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","STAT5A","Y694","PhosphoSitePlus",1.95993333333333
"392","SRC",0.507278458333333,0.507278458333333,646.760062179849,8,4.59914749047838,2.12111684778796e-06,0.000464524589665563,"Up","STAT5B","Y699","PhosphoSitePlus",1.95243333333333
"393","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ATF2","S112","NetworKIN",0.795474999999996
"394","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","SOS1","S1275","NetworKIN",-0.279583333333333
"395","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","STAT5A","S128","NetworKIN",0.245903333333334
"396","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S149","NetworKIN",-0.0971466666666662
"397","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","BRAF","S151","NetworKIN",0.32779466666667
"398","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S152","NetworKIN",-0.0971466666666662
"399","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","PXN","S178","NetworKIN",0.150731666666662
"400","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","STAT5A","S193","NetworKIN",0.109766666666665
"401","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S2065","NetworKIN",-0.0300866666666665
"402","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","LCP2","S207","NetworKIN",0.210533333333332
"403","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S215","NetworKIN",-0.149633333333333
"404","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ETV6","S22","NetworKIN",-0.0474333333333337
"405","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","SRF","S224","NetworKIN",-0.134066666666667
"406","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","JUND","S255","NetworKIN",-0.0280483333333353
"407","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","JUND","S259","NetworKIN",-0.00800000000000058
"408","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RAF1","S301","NetworKIN",0.193916666666664
"409","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","PXN","S322","NetworKIN",-0.0324789999999994
"410","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA4","S343","NetworKIN",-0.0475833333333339
"411","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA4","S347","NetworKIN",-0.0560083333333339
"412","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA3","S369","NetworKIN",0.0366208333333393
"413","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","TPR","S379","NetworKIN",0.241120000000001
"414","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","GAB2","S480","NetworKIN",-0.0708933333333332
"415","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S54","NetworKIN",-0.205133333333333
"416","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","UBR5","S612","NetworKIN",-0.147419999999999
"417","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA4","S682","NetworKIN",-0.3104425
"418","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","STAT1","S727","NetworKIN",0.152019999999997
"419","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","STAT3","S727","NetworKIN",0.22528
"420","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA4","S745","NetworKIN",0.298743333333328
"421","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","DNM1","S774","NetworKIN",0.0237608333333361
"422","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RB1","S780","NetworKIN",-0.0750733333333333
"423","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RB1","S788","NetworKIN",0.0807500000000042
"424","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RB1","S795","NetworKIN",0.403920799999999
"425","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RB1","S811","NetworKIN",0.178325
"426","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","EIF4EBP1","S83","NetworKIN",0.851611666666665
"427","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","PXN","S85","NetworKIN",0.166246666666667
"428","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NCOR2","S939","NetworKIN",0.334533333333336
"429","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ETV6","T18","NetworKIN",-0.0536583333333334
"430","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","TPR","T2137","NetworKIN",0.0271333333333291
"431","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RAF1","T234","NetworKIN",0.0801283333333288
"432","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RAF1","T260","NetworKIN",0.159026666666668
"433","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","MAP2K2","T394","NetworKIN",0.199646666666667
"434","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RPS6KA4","T687","NetworKIN",-0.489316666666667
"435","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ATF2","T69","NetworKIN",-0.452266666666667
"436","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RB1","T821","NetworKIN",0.0370766666666622
"437","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","CDKN1B","S10","PhosphoSitePlus",-0.0206399999999994
"438","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","TOP2A","S1213","PhosphoSitePlus",0.389300000000005
"439","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","TOP2A","S1247","PhosphoSitePlus",-0.226162583333333
"440","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","TOP2A","S1393","PhosphoSitePlus",0.378688333333338
"441","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","CIC","S1409","PhosphoSitePlus",0.559766666666662
"442","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ABI1","S183","PhosphoSitePlus",-0.2887385
"443","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","PGK1","S203","PhosphoSitePlus",0.118399999999997
"444","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","ABI1","S216","PhosphoSitePlus",0.126913333333331
"445","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","NUP50","S221","PhosphoSitePlus",0.0168866666666694
"446","MAPK1",0.131531655532551,0.131531655532551,167.697682236197,92,4.02610073368543,2.83547012602566e-05,0.00606790606969491,"Up","RBM17","S222","PhosphoSitePlus",0.262279999999999
